ALink,SName,SLink,Lyric,language
/ara-ketu/,Amor Roxo,/ara-ketu/amor-roxo.html,"Meu amor é roxo
Meu amor é roxo
Por você Meu
amor é roxo
Meu amor é roxo
Morena

É dança de muritiba
É canto de cachoeira
Requebro em santo amaro
Lá no
Pé de amendoeira

São félix
Mandou dizer
Num canto
De um bem-te-vi
Na ginga
Num toque ara ketu
Quem faz o batuque
Maragojipe",pt
/ara-ketu/,"Amor, Amor",/ara-ketu/amor-amor.html,"Ê, ê ê ê ô
A lenda do amor
Ê, ê ê ê ô
Sou Araketu

Ilexá, amor, amor
Ilexá, cidade lendária
Que o mundo encantou
Segunda a história yorubá

Foi lá que nasceu o amor
A rainha das águas profundas
Estava a banhar-se
Nas margens do rio

O menino-cupido lançou
Sua flecha encantada
O homem, a criança
O ancião amor caçador

Tornando a fantasia real
A lenda do amor
O sol se apaixonou
Por água doce e sumiu

O lago prometeu destruir
Esse amor envolvente
Mandou seu soldado
Atrás do casal varonil

A água doce se asilou
Em seu palácio e assumiu
Fazendo cair uma cortina
De chuva ao redor

Destruindo o lugar onde
Os dois se encontravam a amar
Ela abriu a flor do seu sexo
Convidando mais e mais

E nasceu uma criança
Herdando os poderes dos pais",pt
/ara-ketu/,Ara Amor,/ara-ketu/ara-amor.html,"Ara amor
Ara a terra
Seu cheiro tem um quê de querer bem
Ara amor
Ara a terra
Aonde você for eu vou também

É bom acordar com você ara ketu
Quando ouço seu toque, nem sei me derreto
O destino me fez enxergar você
É gostoso demais, eu mereço

Eu vou dançar a noite inteira
És meu bem querer
Pra que tristeza

Olha eu te juro não pergunto
Onde me levará

Se estou com você, ara
É festa
Se estou com você amor
Me leva

By JP",pt
/ara-ketu/,Ara Emoção,/ara-ketu/ara-emocao.html,"Só ele, só, só, só ele
Pra fazer minha cabeça pirar
Só ele, só, só, só ele
Pra fazer o meu mundo girar

O Ara é de estremecer a terra
Com o batucar do tambor
O som que arrepiou
O Ara envoca o grito da galera
Meu bem libera, meu amor solte esta fera

Ô lá, lá, lá, lá, lá, lá, lá, lá, lá
Vem, vem, vem, vem, vem, vem
Vem ver o Ara

Libera a fera nenén, ô, ô
Comigo tá tudo bem, ô, ô
Libera esta fera nenén, ô, ô
Vem pra você se dar bem.",pt
/ara-ketu/,Até de Manhã,/ara-ketu/ate-de-manha.html,"Amor aquilo foi demais pra mim
Chorar não tava nos meus planos não
Amor porque você pirraça assim
Assim desse jeito machuca o meu peito
Eu perco a razão

Eu quero te amar pra te fazer feliz
Eu quero oferecer todo o melhor de mim
Eu quero ter você eu quero e sempre quis
Um grande amor assim

Vem cá tudo na vida passa
Batebate no batuque butantã
Vem cá correndo me abraça
Batebate no batuque butantã
Vem cá eu vou descendo a praça
Batebate no batuque butantã
Quero você nos meus braços
Até de manhã
Quero você nos meus braços
Até de manhã",pt
/ara-ketu/,Aurora,/ara-ketu/aurora.html,"Como eu vou ficar amor
Só amanhã ela irá voltar

Oh, sacode aí
Vem ver pra crer
Vem ser o rei da folia

Meu amor, quero sim
É tão bom é demais
Teu calor satisfaz
Te deixar nunca mais

Aurora, Aurora meu amor
Agora estou feliz porque você chegou
Na hora o meu coração quer liberdade
Eu vou espalhar amor pela cidade

Vou pedir a lua pra me consolar
E aliviar a dor
Estou cego de querer
Não agüento mais sofrer
Vem logo
Que eu não vivo sem você

Aurora, Aurora...",pt
/ara-ketu/,Avenida Emoção,/ara-ketu/avenida-emocao.html,"Ê, coração que me engana
Faz de conta
Que ama
E me deixa na mão
Quando o amor
Se desama
É que ele em mim
Se derrama
Na minha solidão
Desencontros da vida
Dribles da ilusão
Quanto mais vivida
Mais é vivida em vão
Becos sem saída
Avenida emoção
Meu amor chorou
Oi não",pt
/ara-ketu/,Batifum,/ara-ketu/batifum.html,"E treme tudo, abala tudo
Bate tudo como bate o coração
De lado a lado frente a frente
Corpo a corpo seduzindo sedução
Vem cá meu velho, meu menino
Minha menina você não tem solução
Abra janela, sai da porta
Vem pra cá acompanha a multidão
Por que?

É um blá, blá, blá
É um zum, zum, zum
É um arerê
Estar com você no batifum

Pega daqui, pega dali
Pega aculá um bole-bole
Não me belisca não vai me machucar

Me acutuvelo, me expremo todo
Não saio de lá
Eu só saio daqui meu bem
Se você chegar
Por que?

É um blá, blá, blá
É um zum, zum, zum
É um arerê
Estar com você no batifum",pt
/ara-ketu/,Batuque Truque,/ara-ketu/batuque-truque.html,"Batuque, truque truque, batuque truque vai
Balança com vontade, mas vê se não cai
Batuque, truque truque, batuque truque vai
Balança com vontade, agora vaiiiiiiiiiiiiiiiii
ô ô ô ô eaeaô ô ô ô
ô ô ô ô eaeaô ô ô ô
Ao som do tambor, ao som do Tig Pal
Agita a galera, abala geral
O mato tão forte faz tremer o chão, treme terra treme coração
Ao som do tambor, ao som do Tig Pal
Agita a galera, abala geral
O mato tão forte faz tremer o chão, treme terra treme coração

Batuque, truque truque, batuque truque vai
Balança com vontade, mas vê se não cai
Batuque, truque truque, batuque truque vai
Balança com vontade, agora vaiiiiiiiiiiiiiiiii
ô ô ô ô eaeaô ô ô ô
ô ô ô ô eaeaô ô ô ô

Mistura de Raças me dá União
Arrasta essa massa feito um furacão
Eu cai na dança não ficar sozinho
Aumenta o desejo amor e carinho
Mistura de Raças me dá União
Arrasta essa massa feito um furacão
Eu cai na dança não ficar sozinho
Aumenta o desejo amor e carinho
Batuque, truque truque, batuque truque vai
Balança com vontade, mas vê se não cai
Batuque, truque truque, batuque truque vai
Balança com vontade, agora vaiiiiiiiiiiiiiiiii
ô ô ô ô eaeaô ô ô ô
ô ô ô ô eaeaô ô ô ô
Solo G Em Am D7 2 X
Batuque, truque truque, batuque truque vai
Balança com vontade, mas vê se não cai
Batuque, truque truque, batuque truque vai
Balança com vontade, agora vaiiiiiiiiiiiiiiiii
ô ô ô ô eaeaô ô ô ô
ô ô ô ô eaeaô ô ô ô

Ao som do tambor, ao som do Tig Pal
Agita a galera, abala geral
O mato tão forte faz tremer o chão, treme terra treme coração
Ao som do tambor, ao som do Tig Pal
Agita a galera, abala geral
O mato tão forte faz tremer o chão, treme terra treme coração

Batuque, truque truque, batuque truque vai
Balança com vontade, mas vê se não cai
Batuque, truque truque, batuque truque vai
Balança com vontade, agora vaiiiiiiiiiiiiiiiii
ô ô ô ô eaeaô ô ô ô
ô ô ô ô eaeaô ô ô ô
ô ô ô ô eaeaô ô ô ô
ô ô ô ô eaeaô ô ô ô
ô ô ô ô eaeaô ô ô ô
ô ô ô ô eaeaô ô ô ô",pt
/ara-ketu/,Beleza Latina,/ara-ketu/beleza-latina.html,"Toda essa gente que dança
Toda essa gente que toca

Que cresce, luta, vence
E não se cansa
No Ara Ketu se embalançam

Veja como você era
E como você é
Uma beleza latina
Ver você mulher

O Ara Ketu abre alas
Com o seu bailar
Emociona toda raça
Em um só cantar

Falar de amor
Seja que for
Quem dera aê aê ao
Quem dera aê aê aô",pt
/ara-ketu/,Cabecinhas,/ara-ketu/cabecinhas.html,"Aqui no Araketu
O povo todo tá dançando
Só vejo as cabecinhas pulando
Aqui no Araketu
O povo todo tá dançando
Só vejo as cabecinhas pulando

Na muvuca, na pipoca, quando toca
Dentro da corda
O Araketu manda ver
Tá cheinho, coladinho, apertadinho
Aqui tá gostoso
Dá pra mim, dá pra você

Vambora aí, Vambora aí,
Vambora aí balançar, sacudir

Lá vem o povo todo se jogando
Lá vem, Lá vem, Lá vem,
Lá vem, Lá vem
Lá vem o povo todo se jogando
Lá vem, Lá vem, Lá vem,
Lá vem, Lá vem
E quem tá de fora
Se joga também

Vambora aí, Vambora aí,
Vambora aí balançar, sacudir",pt
/ara-ketu/,Cadê Meu Amor?,/ara-ketu/cade-meu-amor.html,"Mesmo sozinho eu vou caminhando
Mesmo cansado eu vou resistindo
Mesmo caindo eu vou levantando
Mesmo perdendo eu vou insistindo
São tantas coisas que me atrapalham
A chuva não pára, o sol se escondeu
As pernas não cansaram, a fome bateu,
Cadê meu amor?

Cadê meu amor, cadê meu amor?
Aonde ele está?

O vento levou?
Cadê meu amor, cadê meu amor?
Preciso encontrar, eu vou procurar

A minha esperança jamais acabou
A chuva se foi e o sol já chegou
A sede bateu e a fome aumentou
Cadê meu amor?

Cadê meu amor, cadê meu amor?
Aonde ele está?

O vento levou?
Cadê meu amor, cadê meu amor?
Preciso encontrar, eu vou procurar

A minha esperança jamais acabou
Mesmo sozinho o sol já chegou
Não tenho mais sede e a fome passou
Lá vem meu amor

Lá vem meu amor
Chegue aqui, meu amor
Feliz como eu pôr que me encontrou.",pt
/ara-ketu/,Cara Ou Coroa,/ara-ketu/cara-ou-coroa.html,"Cara ou coroa
Deu cara eu ganhei
Voltei pra cidade
Sou Ketu sou rei

Ketu
Embala seu povo que dança
Ao som desses toque-desejo de ser
Toda a Bahia canta
Redescobre-se um brilho
Principia o mundo outra vez
Quantas águas rolaram, Ara Ketu
Por sobre você

Cara ou coroa
Deu cara eu ganhei
Voltei pra cidade
Sou Ketu sou rei

Namorar, agora
Comigo, menina
Eu te ensino a voar
Por dentro a soltura
Revela o aprender
Sobre os vales da vida
O voar do prazer
Segura as tuas mãos
Não toque em mais nada
Sem certeza
A beleza do ouro
É um tesouro do sol

Sou Ara, sou Ara, sou Ara
Sou Ara
Clamando por ti
Menina eu te toco
Pra fazer fluir",pt
/ara-ketu/,Cavalo Manco,/ara-ketu/cavalo-manco.html,"Menina bonita baiana
Me joga na cama
Camarão me chama iá iá

Pra dançar afoxé no mangue
Onde não tem sangue
Caranguejo vem devagar

Comandando a dança
Não cansa virado pro lado
Coitado tem que se mancar

O cavalo manca,
Não manca calçando tamanco
Pisado em vatapá

Iá iá, ió ió, amor, Ara
Vem cá dengar, me amar

Nativo habitando o morro
Segura as encostas
Quem casa quer coça coçar

Mas que casa, casa contente
Quem cala consente
Menina vamos serenar",pt
/ara-ketu/,Com Carinho,/ara-ketu/com-carinho.html,"Volte amanhã
Vou te esperar
Vou deixar a porta aberta
Não demore, tenho pressa

Vou te aguardar
A luz de velas
Olharei pela janela
Eu serei um sentinela

Meu coração é criança
Ele canta, ele dança
Ele bate e balança
Meu coração, alegria
Ele é som e poesia

Chega com carinho
Pro seu ninho
Vamo embora
Chega meu benzinho
Dá um beijinho
Adoça (x2)",pt
/ara-ketu/,Cometa Mambembe,/ara-ketu/cometa-mambembe.html,"Quando a estrela brilhar na cabeleira
E o galope acordar na beira-mar
Bem-te-vi e a canção na goiabeira
Brisa Lua no mato pra cheirar

No cometa da guitarra baiana
Ou nas cores da cauda do pavão
Zamzibar, tuaregues e patufas
Anda luzes de Ghandhi coração

E tenha fé no azul que tá no frevo
E o azul é a cor da alegria
Um cavalo mambembe sem relevo
Um galope de Olinda pra Bahia",pt
/ara-ketu/,Coração Navegante,/ara-ketu/coracao-navegante.html,"Se quiser ir embora que vá
Pois eu vou ficar
Ficar aqui esperando
O meu amor chegar

Só ele que quando passa
Sinto que me abraça
Que aquece meu corpo
De amor e paixão
De amor e paixão
Me vem tanto sentimento
Não sei explicar
Sem o Dez não dá pra ficar

Ô Ara ra ra ra
Ô Ara ra ra ra
Ara ra ô
Ara ra ô

E as mãozinhas em cima
Que o Dez já chegou

Se quiser ir embora que vá
Pois eu vou ficar
Ficar aqui esperando
O meu amor chegar

É ele que quando passa
Sacudindo a massa
O cabelo do corpo
Fica arrepiado, meu bem
Fico apaixonado também
Só ele me descontrola
Da cabeça aos pés
O Ara Ketu pra mim é Dez
Pra mim é Dez

Ô Ara ra ra ra
Ô Ara ra ra ra
Ara ra ô
Ara ra ô

E as mãozinhas em cima
Que o Dez já chegou.",pt
/ara-ketu/,Coragem de Amor,/ara-ketu/coragem-de-amor.html,"O hoje começa agora e aqui
Me sinto alcançando a canção
Que raiou do sol

Sem saudades
Não há certeza
Toda história de amor
Cheira mesmo a beleza
E a encanto
Canto pra nos seduzir
O começo é infinito
E o amor é sempre tão bonito, lindo
Tão forte que abala o mais forte
Por medo de amar

Tira fora essa couraça
Mostra o peito
E o coração
Coragem de amor
É paixão",pt
/ara-ketu/,Delícias da Vida,/ara-ketu/delicias-da-vida.html,"Lauê, lauê, lauá
Lauê, lauê, lauá
Lauê...

Me diz que esse canto
Leva a multidão
Me diz que eu sou o seu eu
E você é o meu amor

Me toca, me pega, me beija
Me entrega a chave do seu coração
Me ama trocando a tristeza
Pela sedução

Amor...
Me leva ao delírio
Me abraça e me faz um carinho
Me pega com jeito
Me aperta e sussurra baixinho
Eu sinto em teu beijo o gosto de vinho
A mais pura delícia da vida]e faço de ti meu remédio
Me cura a ferida

A vida tem mais graça, amor...
No vai e vem da raça, eu vou...
Ficar pré lá de bom
No meio desse som
Quando você me abraça",pt
/ara-ketu/,Doidinho Por Você,/ara-ketu/doidinho-por-voce.html,"Tô doidinho!
Tô, tô que tô doidinho
Pra ganhar o teu amor
Pra ganhar o teu carinho

Me pega, me abraça, me beija
Meu bem sinto falta de você
Desejo você me tocar
Teu corpo de rara beleza
Em uma linda noite de luar
Meu bem vamos ver o Ara

Vem,
Vem me abraçar meu bem querer
Amor,
Eu não vivo sem você

Tô doidinho!
Tô, tô que tô doidinho
Pra ganhar o teu amor
Pra ganhar o teu carinho

Não fique aí parado não, não
Venha ver o Ara arrastando a multidão

É lindo,
Pra lá de bom
É o que o povo diz
Ser Ara é simplesmente ser feliz",pt
/ara-ketu/,É Amor,/ara-ketu/e-amor.html,"Cansei de representar esse papel
Com toda essa bondade
Ainda vou pro Céu
Não sei por que eu não digo
Fico escondendo o motivo
Pra viver assim

Sempre que você me liga pra falar
Chora por mais um amor que acabou de acabar
Eu fico ouvindo calada
Eu sempre estou ao seu lado
Pra te consolar

Eu sei de tudo que eu quero
Eu quero pra ser sincero
É abrir seus olhos e te mostrar


Que é amor ôô
Que não se acaba mais
Se você for ôô Embora
Eu vou atrás...

Que é amor ôô
E agora, já não dá mais
Pra não se expor ôô
E fingir que tanto faz

A gente tem tanta coisa em comum
E seus maiores segredos já sei um por um
Quero te ter ao meu lado
Não é nenhum pecado eu querer sonhar

Eu sei de tudo que eu quero
Eu quero pra ser sincero
É te calar, num beijo e te mostrar...

Que é amor ôô
Que não se acaba mais
Se você for ôô Embora
Eu vou atrás...

Que é amor ôô
E agora, já não dá mais
Pra não se expor ôô
E fingir que tanto faz!

Que é amor...que não se acaba mais...
Se você for...embora, eu vou atrás!",pt
/ara-ketu/,Estrela Guia,/ara-ketu/estrela-guia.html,"Que a estrela guia nos guie
Para felicidade ver
Araketu África Bahia
Toda crença a te envolver

E vai o seu cantar
Pra lá do horizonte
Onde a eterna luz irradia
O Araketu a

Mostrar a magia
E o encanto do povo de lá
Ioruba aê o quê, quê ô

Na magia do Araketu eu vou
No coração liberdade
Paz e amor

Azul celeste o céu olhe o Ara
Ketu África negra a cantar

Á Á Á a cantar
Á Á Á a cantar",pt
/ara-ketu/,Estrela Primeira,/ara-ketu/estrela-primeira.html,"
Bm A |
Reluz do meu ser a fonte mais pura do viver |
Em F# |
Será que é ilusão as batidas do meu coração |
Bm A |
Pairando no ar, toda sapiência de um ser |
G F# |
Oh! meu bem, não vá, pois no meu eu está você |
Bm A |
Amor eu fico |
G A D |
Nesse balanço você baila comigo |
|
Amor eu fico |
Bm A |
Amor eu fico |
G A Bm |
Nesse balanço você baila comigo |
F# |
Amor |
|
|
Bm A |
Custei te encontrar estrela primeira do meu céu |
Em F# |
Princesa tu és, revela teu rosto, tira o véu | bis
Bm A |
Custei te encontrar no despertar puro e encantador |
G F# |
Te espero amanhã, te encontro lá em São Salvador |
Bm A |
Amor eu fico |
G A D |
Nesse balanço você baila comigo |
|
Amor eu fico |
Bm A |
Amor eu fico |
G A Bm A |
Nesse balanço você baila comigo |
|
D A |
Tô na varanda amor |
Em F# |
Me pega nos braços me leva pra cama que eu vou |
D A |
Tô na varanda amor |
Em F# |
Me pega nos braços me leva pra cama que eu vou |
|
1ª vez: Bm A G F# |

Bm A
Amor eu fico
G A D
Nesse balanço você baila comigo

Amor eu fico
Bm A
Amor eu fico
G A D
Nesse balanço você baila comigo

Amor
Bm A
Amor eu fico
G A D
Nesse balanço você baila comigo

Amor eu fico
Bm A
Amor eu fico
G A D
",pt
/ara-ketu/,Eu Sou Ara Ketu,/ara-ketu/eu-sou-ara-ketu.html,"Eu sou Ara Ketu
O nosso hit é pesado, escuro o que falo
O balaço é geral, é alegria total
É suingar pra valer
É hip-hop na veia
Podes crer

Hip-hop ê!
Hip-hop ê!

Eu sou o Ara Ketu...

No meu compasso, eu passo na rua
Eu e você, tudo a ver
O seu suingue balança
A minha mente não cansa
De ter você no pensamento

Eu sou Ara Ketu...

Eu disse praia bonita, azul do mar
Beber água de coco, poder viajar
Pele morena, cor tropical
Todo mundo quer ter uma cor natural
Sou do verão, uma grande explosão",pt
/ara-ketu/,Fanfarra,/ara-ketu/fanfarra.html,"Intro: ( G# D# ) ( Fm C )

Fm Bbm C Fm
TEM SWING PRA MIM TEM SWING PRA VOCÊ ( 4 X )

Fm Bb Fm
A PEGADA DO ARAKETU TODO MUNDO SE AMARRA
Bbm C Fm
VAI PUXANDO A GALERA IGUAL A BANDA DE FANFARRA ( 2 X )

Fm Bb Fm
OUTRA LEVADA IGUAL NÃO TEM
Bb Fm
VOU DE CARONA VOU ME DAR BEM
Bb Fm
E NESSA FESTA QUERO TE VÊ
Fm Bbm C Fm
TEM SWING PRA MIM TEM SWING PRA VOCÊ
Fm Bbm C Fm
TEM SWING PRA MIM TEM SWING PRA VOCÊ

D# G#
BALANCE O CORPO MEU AMOR
D# G#
CHEGA PRA CÁ LEVANTE A MÃO
Bb Fm
NO ""A"" NO ""RA"" NO ""KETU""
C# C
O ARAKETU É A BANDA DO POVÃO ( 2 X )


SOLO ( G# D# ) ( Fm C )


REPETE A MÚSICA TODA

SOLO FINAL ( G# D# ) C# C
",pt
/ara-ketu/,Felicidade,/ara-ketu/felicidade.html,"Visitei o mundo
E moro em um país
Onde a baianidade
É muito mais feliz

Felicidade
Eu sou a voz da cidade
Feliz

Felicidade
Eu sou a voz da cidade
Visitei o mundo

E moro em uma nação
Onde o Araketu
Arrasta multidão

Visitei o mundo
E moro em uma nação
Onde o Araketu
Arrasta o coração

Do povo que canta
